Scenario_ID,DayofYear,Time(hr),O3 (ppb),CO (ppb),NO (ppb),NOx (ppb),CH3OH (ppb),C2H6 (ppb),ETH (ppb),TOL(ppb),XYL (ppb),ALD2 (ppb),AONE (ppb),PAR (ppb),OLET (ppb),Temperature(K),RH,BC (ug/m3),OA (ug/m3),NH4 (ug/m3),NO3 (ug/m3),SO4 (ug/m3),Chi
598,337,8.0,57.40324629380653,424.40929204685824,16.22650427336245,52.36444275921735,0.8004073448989033,0.9950140635500472,9.04937115820232,8.724826197374258,0.9600896284208592,10.064816668431751,5.681863813734705,74.66680829752282,1.886626317134264,267.973,0.6761,0.1821001199952097,2.054603501969523,4.318220312928969,13.731016408162086,0.3488954625836001,0.9726923429543318
598,337,9.0,61.68322824397598,415.2763065465098,13.8728649208347,47.44038663881257,0.7639892000505493,0.9946093185191964,8.275660910817738,8.04317406635561,0.8238977804293666,9.322290456301577,5.5780554897204695,70.04007661358311,1.512278330623883,267.973,0.6761,0.1697283991285684,2.0926013192245314,4.031660161759118,12.85018889287311,0.3729612660861219,0.974534054374134
598,337,10.0,64.92294479101885,406.2819168630925,11.855472041577926,43.0967181177715,0.7294850167831363,0.9942797327329908,7.587126388228101,7.431864665304913,0.7137084607837287,8.625863795742475,5.458412787374973,65.79048398338999,1.2236866436445433,267.973,0.6761,0.1601243057410945,2.10759729999024,3.7699289238978224,12.024721431576062,0.389596801083273,0.9749917233509604
598,337,11.0,67.13860226931982,397.4216865196471,10.096333574327604,39.31365653636408,0.6968954925756563,0.9940397871339768,6.980234587318734,6.888218176946026,0.6259678991732327,7.991235523602256,5.323030776883623,61.89181237988584,1.0039408347428882,267.973,0.6761,0.1520041902125875,2.117683470500623,3.5690814801056256,11.393090158078754,0.4045091340145799,0.9755366680432036
598,337,12.0,68.39263979518435,388.7123539625888,8.525484742463124,36.04989497939568,0.6661715026096923,0.9938980076240868,6.449052167223082,6.4076548086090295,0.5570489050458455,7.425633413064935,5.173150988444599,58.31711562685683,0.8378649939292742,267.973,0.6761,0.1441665148815596,2.111327072301474,3.416024549855452,10.906349665348332,0.4152610839476661,0.9762138301516212
598,337,13.0,68.78567087029505,380.18203520853416,7.083193423187722,33.2470603689289,0.637235547590854,0.993855226906362,5.985659555056495,5.98392610913905,0.5034499987261282,6.929751710672041,5.011216822370329,55.03694352966826,0.7125626992368175,267.973,0.6761,0.133042003582056,2.076045411514254,3.2844794997091817,10.491575438171004,0.4219293345457934,0.9774890016516476
598,337,14.0,68.44926996441583,371.8635454337054,5.723328845616424,30.83437942055074,0.6099877406522756,0.9939039382730732,5.580764384265719,5.6095497426870295,0.4619194216007478,6.499347183272185,4.840661829555354,52.01969574985293,0.6174899039338883,267.973,0.6761,0.126487779918766,2.026096755629727,3.138403655231952,10.02602955282645,0.4190317858869766,0.9778653936455768
598,337,15.0,67.54049981386213,363.7898767863493,4.4216486745870105,28.733332863585453,0.5843127756522399,0.9940294602786658,5.224555054745739,5.276493649679834,0.4295530315514326,6.126945205740012,4.665458965827913,49.23321560909715,0.5443124411044221,267.973,0.6761,0.1195902874496005,1.9525934861611625,2.980302175087279,9.524674326470745,0.4097398676800077,0.9783276649005735
598,337,16.0,66.23493419377054,355.9912029998588,3.1854942162673434,26.860456511086586,0.5600899746706709,0.9942128240399852,4.907652463499401,4.976988097242267,0.403877998360347,5.803528510181239,4.489533203432582,46.64703215654282,0.4866686497403935,267.973,0.6761,0.112085163346964,1.86275861485016,2.8305897972424363,9.04112257825626,0.3962405901072728,0.978892219604976
598,337,17.0,64.71859378245927,348.49289095463143,2.063399109715494,25.12452626353248,0.5372036412835837,0.9944344207164556,4.62191426100544,4.70424113558213,0.3829117757909901,5.519955217637062,4.3162184542407465,44.23448253353882,0.4398932840570734,267.973,0.6761,0.106763496682423,1.7755688435516468,2.6798581921532696,8.56166508721294,0.3814024225936861,0.9787324386653412
598,337,18.0,63.17234515922775,341.31423006617945,1.145634763497597,23.414015824234387,0.5155503295207203,0.994677058384974,4.3608695749222335,4.452846348589927,0.3651713168761104,5.267940002515938,4.147933763876121,41.974037870230944,0.4007088955518422,267.973,0.6761,0.1012891227246035,1.695063787992456,2.5675184892137946,8.196259309702324,0.3692813139337578,0.9795805855406332
